"flight_time","altitude","pressure","temperature","RH","dewp","mixingRatio","windDirection","windSpeed","latitude","longitude","range","azimuth","theta"
1878,5289,516.3,-8.25,7.09,-37.97,0.28,304.35,8.44,41.539,1.117,9140,128,46.7540157490677
1879,5291,516.11,-8.27,7.11,-37.96,0.28,304.4,8.45,41.539,1.117,9149,128,46.7634672530474
1880,5294,515.92,-8.3,7.14,-37.93,0.28,304.45,8.47,41.539,1.117,9158,128,46.7608506419739
1881,5297,515.72,-8.32,7.19,-37.89,0.28,304.5,8.48,41.539,1.117,9167,128,46.7720929754125
1882,5300,515.53,-8.36,7.24,-37.85,0.29,304.55,8.49,41.539,1.117,9175,128,46.7574133284116
1883,5303,515.32,-8.41,7.28,-37.83,0.29,304.59,8.5,41.538,1.117,9184,128,46.7341997779991
1884,5306,515.12,-8.46,7.31,-37.84,0.29,304.64,8.51,41.538,1.118,9193,128,46.7092194744474
1885,5309,514.92,-8.51,7.3,-37.88,0.29,304.68,8.53,41.538,1.118,9201,128,46.6842434690276
1886,5312,514.72,-8.53,7.29,-37.91,0.28,304.71,8.54,41.538,1.118,9209,128,46.695532692443
1887,5315,514.53,-8.54,7.3,-37.91,0.28,304.74,8.54,41.538,1.118,9217,128,46.7171483210522
1888,5318,514.35,-8.56,7.32,-37.9,0.29,304.77,8.55,41.538,1.118,9226,128,46.7249129514084
1889,5321,514.16,-8.58,7.33,-37.89,0.29,304.8,8.56,41.538,1.118,9234,128,46.7344627162345
1890,5324,513.97,-8.62,7.35,-37.9,0.29,304.82,8.56,41.538,1.118,9243,128,46.7198393930278
